X,Y,Z,TIPO_CELULAR,VOLUMEN_um3
84.15934790429682,159.46090358721474,32.80598579461588,EPITHELIAL,2494.257438397349
84.19299990429683,159.46090358721474,32.91162645133407,EPITHELIAL,2494.257438397349
84.22665190429682,159.46090358721474,33.017267108052266,EPITHELIAL,2494.257438397349
84.26030390429679,159.46090358721474,33.12290776477046,EPITHELIAL,2494.257438397349
84.07521790429689,159.4900470741029,32.54315509300497,EPITHELIAL,2494.257438397349
84.10886990429687,159.49004707410288,32.64879574972316,EPITHELIAL,2494.257438397349
84.14252190429684,159.49004707410288,32.75443640644135,EPITHELIAL,2494.257438397349
84.17617390429683,159.49004707410288,32.860077063159544,EPITHELIAL,2494.257438397349
84.20982590429682,159.49004707410288,32.96571771987773,EPITHELIAL,2494.257438397349
84.24347790429681,159.49004707410288,33.071358376595924,EPITHELIAL,2494.257438397349
84.05839190429687,159.519190560991,32.49160570483043,EPITHELIAL,2494.257438397349
84.09204390429687,159.519190560991,32.59724636154862,EPITHELIAL,2494.257438397349
84.12569590429685,159.519190560991,32.702887018266814,EPITHELIAL,2494.257438397349
84.15934790429685,159.519190560991,32.80852767498501,EPITHELIAL,2494.257438397349
84.19299990429684,159.519190560991,32.9141683317032,EPITHELIAL,2494.257438397349
84.22665190429683,159.519190560991,33.019808988421396,EPITHELIAL,2494.257438397349
84.26030390429682,159.519190560991,33.12544964513959,EPITHELIAL,2494.257438397349
84.04156590429687,159.54833404787914,32.44005631665582,EPITHELIAL,2494.257438397349
84.07521790429685,159.54833404787914,32.54569697337402,EPITHELIAL,2494.257438397349
84.10886990429685,159.54833404787914,32.651337630092215,EPITHELIAL,2494.257438397349
84.14252190429684,159.54833404787914,32.75697828681041,EPITHELIAL,2494.257438397349
84.17617390429683,159.54833404787914,32.8626189435286,EPITHELIAL,2494.257438397349
84.20982590429682,159.54833404787914,32.968259600246796,EPITHELIAL,2494.257438397349
84.24347790429681,159.54833404787914,33.07390025696498,EPITHELIAL,2494.257438397349
84.04156590429687,159.57747753476727,32.441327256840395,EPITHELIAL,2494.257438397349
84.07521790429688,159.57747753476727,32.54696791355859,EPITHELIAL,2494.257438397349
84.10886990429687,159.57747753476727,32.652608570276776,EPITHELIAL,2494.257438397349
84.14252190429684,159.57747753476727,32.75824922699496,EPITHELIAL,2494.257438397349
84.17617390429683,159.57747753476727,32.86388988371316,EPITHELIAL,2494.257438397349
84.20982590429682,159.57747753476727,32.96953054043136,EPITHELIAL,2494.257438397349
84.24347790429681,159.57747753476727,33.07517119714955,EPITHELIAL,2494.257438397349
84.02473990429688,159.6066210216554,32.389777868665824,EPITHELIAL,2494.257438397349
84.05839190429687,159.6066210216554,32.49541852538401,EPITHELIAL,2494.257438397349
84.09204390429686,159.6066210216554,32.601059182102205,EPITHELIAL,2494.257438397349
84.12569590429685,159.60662102165543,32.7066998388204,EPITHELIAL,2494.257438397349
84.15934790429682,159.6066210216554,32.812340495538585,EPITHELIAL,2494.257438397349
84.19299990429683,159.6066210216554,32.91798115225678,EPITHELIAL,2494.257438397349
84.2266519042968,159.6066210216554,33.02362180897497,EPITHELIAL,2494.257438397349
84.2603039042968,159.6066210216554,33.12926246569317,EPITHELIAL,2494.257438397349
84.04156590429686,159.63576450854353,32.44386913720945,EPITHELIAL,2494.257438397349
84.07521790429685,159.63576450854353,32.54950979392764,EPITHELIAL,2494.257438397349
84.10886990429684,159.6357645085435,32.655150450645834,EPITHELIAL,2494.257438397349
84.14252190429686,159.63576450854356,32.760791107364035,EPITHELIAL,2494.257438397349
84.17617390429683,159.63576450854353,32.86643176408222,EPITHELIAL,2494.257438397349
84.20982590429682,159.63576450854353,32.972072420800416,EPITHELIAL,2494.257438397349
84.24347790429681,159.63576450854353,33.07771307751861,EPITHELIAL,2494.257438397349
84.05839190429687,159.66490799543166,32.49796040575314,EPITHELIAL,2494.257438397349
84.09204390429687,159.66490799543166,32.603601062471334,EPITHELIAL,2494.257438397349
84.12569590429685,159.66490799543166,32.70924171918952,EPITHELIAL,2494.257438397349
84.15934790429685,159.66490799543166,32.814882375907715,EPITHELIAL,2494.257438397349
84.19299990429684,159.66490799543166,32.92052303262591,EPITHELIAL,2494.257438397349
84.22665190429683,159.66490799543166,33.0261636893441,EPITHELIAL,2494.257438397349
84.26030390429682,159.66490799543166,33.131804346062296,EPITHELIAL,2494.257438397349
84.05839190429687,159.6940514823198,32.49923134593764,EPITHELIAL,2494.257438397349
84.09204390429684,159.69405148231976,32.604872002655824,EPITHELIAL,2494.257438397349
84.12569590429685,159.6940514823198,32.71051265937402,EPITHELIAL,2494.257438397349
84.15934790429685,159.6940514823198,32.81615331609221,EPITHELIAL,2494.257438397349
84.19299990429683,159.6940514823198,32.9217939728104,EPITHELIAL,2494.257438397349
84.22665190429683,159.6940514823198,33.0274346295286,EPITHELIAL,2494.257438397349
84.26030390429682,159.6940514823198,33.13307528624679,EPITHELIAL,2494.257438397349
84.07521790429686,159.72319496920792,32.55332261448127,EPITHELIAL,2494.257438397349
84.10886990429685,159.7231949692079,32.658963271199454,EPITHELIAL,2494.257438397349
84.14252190429686,159.72319496920792,32.76460392791765,EPITHELIAL,2494.257438397349
84.17617390429683,159.72319496920792,32.87024458463584,EPITHELIAL,2494.257438397349
84.20982590429684,159.72319496920792,32.975885241354035,EPITHELIAL,2494.257438397349
84.24347790429681,159.72319496920792,33.08152589807223,EPITHELIAL,2494.257438397349
84.09204390429686,159.75233845609606,32.60741388302491,EPITHELIAL,2494.257438397349
84.12569590429685,159.75233845609606,32.713054539743105,EPITHELIAL,2494.257438397349
84.15934790429682,159.75233845609606,32.8186951964613,EPITHELIAL,2494.257438397349
84.19299990429683,159.75233845609606,32.92433585317949,EPITHELIAL,2494.257438397349
84.22665190429682,159.75233845609606,33.02997650989768,EPITHELIAL,2494.257438397349
84.2603039042968,159.75233845609606,33.13561716661587,EPITHELIAL,2494.257438397349
84.10886990429685,159.7814819429842,32.66150515156854,EPITHELIAL,2494.257438397349
84.14252190429684,159.7814819429842,32.767145808286735,EPITHELIAL,2494.257438397349
84.17617390429685,159.78148194298421,32.872786465004936,EPITHELIAL,2494.257438397349
84.20982590429682,159.7814819429842,32.97842712172312,EPITHELIAL,2494.257438397349
84.24347790429682,159.7814819429842,33.084067778441316,EPITHELIAL,2494.257438397349
84.10886990429685,159.81062542987232,32.662776091753045,EPITHELIAL,2494.257438397349
84.14252190429683,159.8106254298723,32.76841674847123,EPITHELIAL,2494.257438397349
84.17617390429683,159.81062542987232,32.87405740518942,EPITHELIAL,2494.257438397349
84.20982590429682,159.81062542987232,32.97969806190761,EPITHELIAL,2494.257438397349
84.24347790429681,159.81062542987232,33.085338718625806,EPITHELIAL,2494.257438397349
84.12569590429683,159.83976891676048,32.71686736029672,EPITHELIAL,2494.257438397349
84.15934790429684,159.83976891676045,32.82250801701492,EPITHELIAL,2494.257438397349
84.19299990429683,159.83976891676048,32.92814867373311,EPITHELIAL,2494.257438397349
84.22665190429682,159.83976891676045,33.033789330451306,EPITHELIAL,2494.257438397349
84.2603039042968,159.83976891676045,33.13942998716949,EPITHELIAL,2494.257438397349
84.14252190429684,159.86891240364858,32.77095862884036,EPITHELIAL,2494.257438397349
84.17617390429683,159.86891240364858,32.876599285558555,EPITHELIAL,2494.257438397349
84.20982590429682,159.86891240364858,32.98223994227675,EPITHELIAL,2494.257438397349
84.24347790429681,159.86891240364858,33.087880598994936,EPITHELIAL,2494.257438397349
84.15934790429684,159.8980558905367,32.825049897383956,EPITHELIAL,2494.257438397349
84.19299990429683,159.8980558905367,32.93069055410215,EPITHELIAL,2494.257438397349
84.22665190429683,159.8980558905367,33.036331210820336,EPITHELIAL,2494.257438397349
84.2603039042968,159.8980558905367,33.14197186753853,EPITHELIAL,2494.257438397349
84.15934790429684,159.92719937742484,32.82632083756854,EPITHELIAL,2494.257438397349
84.19299990429684,159.92719937742484,32.93196149428673,EPITHELIAL,2494.257438397349
84.22665190429682,159.92719937742484,33.03760215100493,EPITHELIAL,2494.257438397349
84.2603039042968,159.92719937742484,33.14324280772312,EPITHELIAL,2494.257438397349
84.17617390429683,159.95634286431297,32.880412106112125,EPITHELIAL,2494.257438397349
84.20982590429684,159.956342864313,32.986052762830326,EPITHELIAL,2494.257438397349
84.24347790429681,159.95634286431297,33.09169341954852,EPITHELIAL,2494.257438397349
84.19299990429683,159.9854863512011,32.93450337465576,EPITHELIAL,2494.257438397349
84.22665190429682,159.9854863512011,33.040144031373956,EPITHELIAL,2494.257438397349
84.2603039042968,159.9854863512011,33.14578468809215,EPITHELIAL,2494.257438397349
84.19299990429684,160.01462983808923,32.93577431484036,EPITHELIAL,2494.257438397349
84.22665190429683,160.01462983808923,33.04141497155855,EPITHELIAL,2494.257438397349
84.2603039042968,160.01462983808923,33.147055628276746,EPITHELIAL,2494.257438397349
84.20982590429682,160.04377332497737,32.989865583383946,EPITHELIAL,2494.257438397349
84.24347790429681,160.04377332497737,33.09550624010214,EPITHELIAL,2494.257438397349
84.22665190429683,160.0729168118655,33.04395685192758,EPITHELIAL,2494.257438397349
84.26030390429682,160.0729168118655,33.149597508645776,EPITHELIAL,2494.257438397349
84.24347790429681,160.10206029875363,33.098048120471226,EPITHELIAL,2494.257438397349
84.24347790429681,160.13120378564176,33.09931906065577,EPITHELIAL,2494.257438397349
84.2603039042968,160.1603472725299,33.153410329199346,EPITHELIAL,2494.257438397349
84.23046564113898,159.21147510056983,33.018361710547964,EPITHELIAL,2340.2070050389907
84.21399343061266,159.24000580611437,32.967896218184116,EPITHELIAL,2340.2070050389907
84.24693785166531,159.24000580611437,33.07131563679822,EPITHELIAL,2340.2070050389907
84.19752122008634,159.2685365116589,32.91743072582025,EPITHELIAL,2340.2070050389907
84.23046564113898,159.2685365116589,33.02085014443436,EPITHELIAL,2340.2070050389907
84.26341006219161,159.2685365116589,33.124269563048465,EPITHELIAL,2340.2070050389907
84.21399343061267,159.29706721720345,32.970384652070514,EPITHELIAL,2340.2070050389907
84.24693785166531,159.29706721720345,33.07380407068462,EPITHELIAL,2340.2070050389907
84.23046564113898,159.325597922748,33.02333857832073,EPITHELIAL,2340.2070050389907
84.26341006219162,159.325597922748,33.12675799693484,EPITHELIAL,2340.2070050389907
84.26341006219162,159.38265933383707,33.12924643082121,EPITHELIAL,2340.2070050389907
84.26341006219161,159.43972074492615,33.13173486470758,EPITHELIAL,2340.2070050389907
84.09045185166529,159.48251680324296,32.59064924239833,EPITHELIAL,2340.2070050389907
84.26341006219161,159.49678215601523,33.134223298593966,EPITHELIAL,2340.2070050389907
84.07397964113899,159.5110475087875,32.54018375003448,EPITHELIAL,2340.2070050389907
84.10692406219162,159.5110475087875,32.64360316864859,EPITHELIAL,2340.2070050389907
84.05750743061266,159.53957821433204,32.48971825767059,EPITHELIAL,2340.2070050389907
84.09045185166529,159.53957821433204,32.593137676284705,EPITHELIAL,2340.2070050389907
84.12339627271793,159.53957821433204,32.69655709489881,EPITHELIAL,2340.2070050389907
84.26341006219161,159.5538435671043,33.136711732480364,EPITHELIAL,2340.2070050389907
84.05750743061267,159.56810891987658,32.49096247461376,EPITHELIAL,2340.2070050389907
84.09045185166529,159.56810891987658,32.59438189322787,EPITHELIAL,2340.2070050389907
84.12339627271791,159.56810891987658,32.69780131184197,EPITHELIAL,2340.2070050389907
84.15634069377056,159.56810891987658,32.80122073045608,EPITHELIAL,2340.2070050389907
84.26341006219161,159.58237427264885,33.13795594942353,EPITHELIAL,2340.2070050389907
84.04103522008636,159.59663962542112,32.44049698224994,EPITHELIAL,2340.2070050389907
84.07397964113898,159.59663962542112,32.54391640086405,EPITHELIAL,2340.2070050389907
84.10692406219161,159.59663962542112,32.64733581947816,EPITHELIAL,2340.2070050389907
84.13986848324426,159.59663962542115,32.75075523809227,EPITHELIAL,2340.2070050389907
84.17281290429688,159.59663962542112,32.85417465670637,EPITHELIAL,2340.2070050389907
84.05750743061265,159.62517033096566,32.49345090850013,EPITHELIAL,2340.2070050389907
84.0904518516653,159.62517033096566,32.59687032711424,EPITHELIAL,2340.2070050389907
84.12339627271793,159.62517033096566,32.70028974572835,EPITHELIAL,2340.2070050389907
84.15634069377056,159.62517033096566,32.80370916434246,EPITHELIAL,2340.2070050389907
84.18928511482319,159.62517033096566,32.90712858295656,EPITHELIAL,2340.2070050389907
84.26341006219161,159.63943568373793,33.14044438330988,EPITHELIAL,2340.2070050389907
84.04103522008636,159.6537010365102,32.44298541613632,EPITHELIAL,2340.2070050389907
84.07397964113898,159.6537010365102,32.54640483475042,EPITHELIAL,2340.2070050389907
84.10692406219162,159.6537010365102,32.649824253364535,EPITHELIAL,2340.2070050389907
84.13986848324424,159.6537010365102,32.75324367197864,EPITHELIAL,2340.2070050389907
84.17281290429688,159.6537010365102,32.85666309059275,EPITHELIAL,2340.2070050389907
84.20575732534951,159.6537010365102,32.96008250920685,EPITHELIAL,2340.2070050389907
84.07397964113898,159.68223174205474,32.54764905169356,EPITHELIAL,2340.2070050389907
84.1069240621916,159.68223174205474,32.65106847030766,EPITHELIAL,2340.2070050389907
84.13986848324424,159.68223174205474,32.75448788892177,EPITHELIAL,2340.2070050389907
84.17281290429688,159.68223174205474,32.85790730753588,EPITHELIAL,2340.2070050389907
84.20575732534951,159.68223174205474,32.96132672614999,EPITHELIAL,2340.2070050389907
84.23870174640214,159.68223174205474,33.064746144764094,EPITHELIAL,2340.2070050389907
84.09045185166529,159.71076244759928,32.60060297794385,EPITHELIAL,2340.2070050389907
84.12339627271793,159.71076244759928,32.70402239655795,EPITHELIAL,2340.2070050389907
84.15634069377057,159.71076244759928,32.80744181517207,EPITHELIAL,2340.2070050389907
84.1892851148232,159.71076244759928,32.91086123378618,EPITHELIAL,2340.2070050389907
84.22222953587583,159.71076244759928,33.01428065240028,EPITHELIAL,2340.2070050389907
84.25517395692847,159.71076244759928,33.11770007101439,EPITHELIAL,2340.2070050389907
84.23870174640214,159.73929315314382,33.06723457865047,EPITHELIAL,2340.2070050389907
84.26341006219161,159.78208921146063,33.14666546802581,EPITHELIAL,2340.2070050389907
84.12339627271793,159.7963545642329,32.70775504738747,EPITHELIAL,2340.2070050389907
84.15634069377056,159.7963545642329,32.811174466001575,EPITHELIAL,2340.2070050389907
84.1892851148232,159.7963545642329,32.914593884615684,EPITHELIAL,2340.2070050389907
84.22222953587583,159.7963545642329,33.01801330322979,EPITHELIAL,2340.2070050389907
84.26341006219161,159.81061991700517,33.14790968496905,EPITHELIAL,2340.2070050389907
84.26341006219161,159.86768132809425,33.15039811885542,EPITHELIAL,2340.2070050389907
84.22222953587583,159.88194668086652,33.021745954059355,EPITHELIAL,2340.2070050389907
84.17281290429688,159.91047738641106,32.86786104308143,EPITHELIAL,2340.2070050389907
84.20575732534951,159.91047738641106,32.971280461695535,EPITHELIAL,2340.2070050389907
84.23870174640214,159.91047738641106,33.074699880309645,EPITHELIAL,2340.2070050389907
84.17281290429688,159.9390080919556,32.86910526002457,EPITHELIAL,2340.2070050389907
84.20575732534951,159.9390080919556,32.97252467863868,EPITHELIAL,2340.2070050389907
84.23870174640213,159.9390080919556,33.07594409725278,EPITHELIAL,2340.2070050389907
84.26341006219161,159.95327344472787,33.15413076968493,EPITHELIAL,2340.2070050389907
84.18928511482319,159.96753879750014,32.92205918627486,EPITHELIAL,2340.2070050389907
84.22222953587584,159.96753879750014,33.02547860488897,EPITHELIAL,2340.2070050389907
84.26341006219161,160.0388655613615,33.157863420514495,EPITHELIAL,2340.2070050389907
84.26341006219162,160.09592697245057,33.16035185440087,EPITHELIAL,2340.2070050389907
84.26341006219161,160.1244576779951,33.16159607134411,EPITHELIAL,2340.2070050389907
84.26341006219161,160.1815190890842,33.164084505230484,EPITHELIAL,2340.2070050389907
84.24198479903382,159.18184832827305,33.05323073698594,EPITHELIAL,2192.6338352767393
84.25810322008644,159.209766252474,33.10504732094279,EPITHELIAL,2192.6338352767393
84.19362953587589,159.3214379492778,32.90752093473007,EPITHELIAL,2192.6338352767393
84.20974795692854,159.34935587347874,32.95933751868694,EPITHELIAL,2192.6338352767393
84.19362953587589,159.37727379767966,32.90995592213376,EPITHELIAL,2192.6338352767393
84.22586637798118,159.3772737976797,33.011154102643786,EPITHELIAL,2192.6338352767393
84.20974795692852,159.40519172188064,32.96177250609058,EPITHELIAL,2192.6338352767393
84.12109664113902,159.41915068398112,32.684086256539004,EPITHELIAL,2192.6338352767393
84.1533334832443,159.41915068398112,32.78528443704903,EPITHELIAL,2192.6338352767393
84.16945190429692,159.44706860818206,32.83710102100584,EPITHELIAL,2192.6338352767393
84.20974795692854,159.46102757028254,32.96420749349427,EPITHELIAL,2192.6338352767393
84.16945190429695,159.474986532383,32.83831851470768,EPITHELIAL,2192.6338352767393
84.21780716745485,159.474986532383,32.99011578547271,EPITHELIAL,2192.6338352767393
84.08885979903376,159.50290445658396,32.586540557134484,EPITHELIAL,2192.6338352767393
84.12109664113903,159.50290445658396,32.68773873764451,EPITHELIAL,2192.6338352767393
84.1533334832443,159.50290445658396,32.78893691815452,EPITHELIAL,2192.6338352767393
84.20974795692852,159.51686341868444,32.96664248089796,EPITHELIAL,2192.6338352767393
84.0727413779811,159.5308223807849,32.5371589605813,EPITHELIAL,2192.6338352767393
84.1049782200864,159.5308223807849,32.638357141091326,EPITHELIAL,2192.6338352767393
84.1936295358759,159.5447813428854,32.917260884344785,EPITHELIAL,2192.6338352767393
84.19362953587589,159.57269926708634,32.91847837804659,EPITHELIAL,2192.6338352767393
84.22586637798116,159.57269926708634,33.01967655855662,EPITHELIAL,2192.6338352767393
84.02438611482317,159.5866582291868,32.38779667721992,EPITHELIAL,2192.6338352767393
84.05662295692846,159.5866582291868,32.488994857729935,EPITHELIAL,2192.6338352767393
84.20974795692854,159.60061719128728,32.970294962003486,EPITHELIAL,2192.6338352767393
84.04050453587584,159.61457615338776,32.43961326117679,EPITHELIAL,2192.6338352767393
84.22586637798116,159.62853511548823,33.02211154596033,EPITHELIAL,2192.6338352767393
84.05662295692845,159.6424940775887,32.491429845133624,EPITHELIAL,2192.6338352767393
84.24198479903382,159.65645303968918,33.07392812991713,EPITHELIAL,2192.6338352767393
84.08080058850742,159.74020681229203,32.57158970847256,EPITHELIAL,2192.6338352767393
84.11303743061269,159.74020681229203,32.67278788898258,EPITHELIAL,2192.6338352767393
84.14527427271796,159.74020681229203,32.77398606949261,EPITHELIAL,2192.6338352767393
84.17751111482323,159.740206812292,32.87518425000263,EPITHELIAL,2192.6338352767393
84.20974795692854,159.74020681229203,32.97638243051266,EPITHELIAL,2192.6338352767393
84.09691900956005,159.76812473649298,32.62340629242941,EPITHELIAL,2192.6338352767393
84.14527427271798,159.85187850909583,32.778856044299985,EPITHELIAL,2192.6338352767393
84.17751111482326,159.8518785090958,32.88005422481001,EPITHELIAL,2192.6338352767393
84.20974795692854,159.85187850909583,32.981252405320035,EPITHELIAL,2192.6338352767393
84.24198479903382,159.85187850909583,33.08245058583006,EPITHELIAL,2192.6338352767393
84.16139269377061,159.87979643329678,32.83067262825678,EPITHELIAL,2192.6338352767393
84.19362953587589,159.87979643329678,32.9318708087668,EPITHELIAL,2192.6338352767393
84.20974795692851,159.99146813010057,32.98733987382915,EPITHELIAL,2192.6338352767393
84.20974795692852,160.01938605430152,32.98855736753099,EPITHELIAL,2192.6338352767393
84.2449140621916,159.22170997580687,33.06416466235163,EPITHELIAL,2051.398810704178
84.22914943061267,159.24901511866423,33.01586696160919,EPITHELIAL,2051.398810704178
84.26067869377056,159.24901511866423,33.11484390401504,EPITHELIAL,2051.398810704178
84.2133847990337,159.2763202615216,32.96756926086674,EPITHELIAL,2051.398810704178
84.2449140621916,159.2763202615216,33.066546203272594,EPITHELIAL,2051.398810704178
84.19762016745476,159.30362540437895,32.9192715601243,EPITHELIAL,2051.398810704178
84.22914943061265,159.30362540437895,33.01824850253015,EPITHELIAL,2051.398810704178
84.15032627271792,159.35823569009366,32.77318768743649,EPITHELIAL,2051.398810704178
84.14244395692845,159.3991934043797,32.750229607525775,EPITHELIAL,2051.398810704178
84.24491406219161,159.41284597580838,33.072500055575034,EPITHELIAL,2051.398810704178
84.22914943061267,159.44015111866574,33.024202354832596,EPITHELIAL,2051.398810704178
84.11091469377055,159.45380369009442,32.653634206040934,EPITHELIAL,2051.398810704178
84.14244395692846,159.45380369009442,32.752611148446775,EPITHELIAL,2051.398810704178
84.2449140621916,159.4674562615231,33.074881596496,EPITHELIAL,2051.398810704178
84.1266793253495,159.48110883295175,32.70431344770433,EPITHELIAL,2051.398810704178
84.17397322008634,159.50841397580913,32.85396963177359,EPITHELIAL,2051.398810704178
84.15820858850739,159.5357191186665,32.80567193103114,EPITHELIAL,2051.398810704178
84.22126711482318,159.5357191186665,33.00362581584284,EPITHELIAL,2051.398810704178
84.1897378516653,159.5903294043812,32.90703041435797,EPITHELIAL,2051.398810704178
84.17397322008634,159.61763454723857,32.85873271361555,EPITHELIAL,2051.398810704178
84.20550248324423,159.61763454723857,32.9577096560214,EPITHELIAL,2051.398810704178
84.15820858850739,159.64493969009592,32.81043501287311,EPITHELIAL,2051.398810704178
84.18973785166529,159.64493969009592,32.909411955278955,EPITHELIAL,2051.398810704178
84.14244395692845,159.69954997581064,32.763328082591094,EPITHELIAL,2051.398810704178
84.11879700956001,159.76781283295404,32.692072301937955,EPITHELIAL,2051.398810704178
84.16609090429685,159.76781283295404,32.84053771554672,EPITHELIAL,2051.398810704178
84.19762016745477,159.82242311866878,32.941896198873586,EPITHELIAL,2051.398810704178
84.22914943061265,159.82242311866875,33.04087314127943,EPITHELIAL,2051.398810704178
84.14244395692845,159.83607569009743,32.769281934893534,EPITHELIAL,2051.398810704178
84.1582085885074,159.8633808329548,32.81996117655699,EPITHELIAL,2051.398810704178
84.14244395692845,159.89068597581215,32.77166347581454,EPITHELIAL,2051.398810704178
84.17397322008635,159.89068597581215,32.87064041822039,EPITHELIAL,2051.398810704178
84.1897378516653,159.94529626152686,32.922510430344275,EPITHELIAL,2051.398810704178
84.20550248324423,159.97260140438422,32.97318967200768,EPITHELIAL,2051.398810704178
84.23703174640212,159.99990654724158,33.073357384874,EPITHELIAL,2051.398810704178
84.23703174640214,160.02721169009894,33.074548155334526,EPITHELIAL,2051.398810704178
84.16272990429694,159.32646418309392,32.810739730159796,EPITHELIAL,1916.36281291489
84.17814074640219,159.35315654460763,32.860281629529794,EPITHELIAL,1916.36281291489
84.26290037798117,159.36650272536448,33.12694183996919,EPITHELIAL,1916.36281291489
84.26290037798117,159.4198874483919,33.12926993440746,EPITHELIAL,1916.36281291489
84.19355158850746,159.43323362914876,32.91215162333805,EPITHELIAL,1916.36281291489
84.1087919569285,159.47327217141932,32.64781950733695,EPITHELIAL,1916.36281291489
84.19355158850746,159.48661835217618,32.914479717776345,EPITHELIAL,1916.36281291489
84.23978411482327,159.59338779823102,33.064269463105504,EPITHELIAL,1916.36281291489
84.224373272718,159.64677252125844,33.01821970539291,EPITHELIAL,1916.36281291489
84.20896243061273,159.70015724428586,32.97216994768028,EPITHELIAL,1916.36281291489
84.19355158850746,159.72684960579957,32.92495614274855,EPITHELIAL,1916.36281291489
84.18584616745483,159.76688814807014,32.902513287501826,EPITHELIAL,1916.36281291489
84.20125700956011,159.76688814807014,32.950891139652704,EPITHELIAL,1916.36281291489
84.12420279903377,159.82027287109756,32.71132997333655,EPITHELIAL,1916.36281291489
84.20896243061273,159.8336190518544,32.97799018377597,EPITHELIAL,1916.36281291489
84.19355158850748,159.86031141336815,32.93077637884424,EPITHELIAL,1916.36281291489
84.224373272718,159.86031141336812,33.02753208314599,EPITHELIAL,1916.36281291489
84.23978411482328,159.88700377488183,33.07707398251598,EPITHELIAL,1916.36281291489
84.24748953587589,160.06050412472095,33.108829215515776,EPITHELIAL,1916.36281291489
84.26290037798117,160.14058120926208,33.16069920932409,EPITHELIAL,1916.36281291489
84.1970115358758,159.3611171892071,32.9198681408539,EPITHELIAL,1787.3867235024584
84.22712564113895,159.3611171892071,33.01440260705148,EPITHELIAL,1787.3867235024584
84.15936890429687,159.37415697929217,32.80226872009581,EPITHELIAL,1787.3867235024584
84.2647682727179,159.47847529997264,33.13768864769849,EPITHELIAL,1787.3867235024584
84.22712564113895,159.4915150900577,33.0200892269404,EPITHELIAL,1787.3867235024584
84.17442595692845,159.53063446031285,32.85635989706129,EPITHELIAL,1787.3867235024584
84.09161216745476,159.64799257107842,32.60150807291792,EPITHELIAL,1787.3867235024584
84.12172627271792,159.64799257107842,32.69604253911551,EPITHELIAL,1787.3867235024584
84.07655511482318,159.70015173141866,32.55651548777475,EPITHELIAL,1787.3867235024584
84.24218269377053,159.70015173141866,33.07645505186149,EPITHELIAL,1787.3867235024584
84.22712564113897,159.72623131158878,33.030325142740494,EPITHELIAL,1787.3867235024584
84.14431185166528,159.76535068184396,32.77206134666372,EPITHELIAL,1787.3867235024584
84.24971122008631,159.76535068184396,33.10293197835528,EPITHELIAL,1787.3867235024584
84.22712564113897,159.77839047192901,33.032599790696025,EPITHELIAL,1787.3867235024584
