ID,state
2699,<nil>
6529,<nil>
3848,Apoptotic_cell -- M2_Phenotype -- Active
2056,<nil>
6367,<nil>
6872,Active
6809,<nil>
7241,Phagocytosis -- Apoptotic_cell
7830,Phagocytosis -- Apoptotic_cell -- M2_Phenotype -- Active
1859,<nil>
8159,<nil>
7558,<nil>
385,<nil>
386,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
387,Virus_inside -- Virus_replication -- Chemokin_secretion
388,<nil>
389,<nil>
390,<nil>
391,<nil>
392,<nil>
393,<nil>
394,<nil>
395,<nil>
396,<nil>
397,Virus_inside -- Virus_replication -- Chemokin_secretion
6865,<nil>
7266,<nil>
6070,Active
8206,<nil>
402,Virus_inside -- Virus_replication -- Chemokin_secretion -- Apoptosis_type_II
403,Virus_inside -- Virus_replication -- Chemokin_secretion
404,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached -- Apoptosis_type_I
405,Virus_inside -- Virus_replication -- Chemokin_secretion
7918,Active
7574,<nil>
7261,Active
7898,<nil>
7798,<nil>
1907,<nil>
7786,<nil>
7308,<nil>
7772,<nil>
7283,<nil>
8044,<nil>
8023,<nil>
7376,Phagocytosis -- Apoptotic_cell
8066,Apoptotic_cell -- M2_Phenotype -- Active
7048,Active
2201,<nil>
7000,<nil>
7849,CD8_Tcell_activation -- Apoptotic_cell -- M2_Phenotype -- Active
5188,Active
7916,<nil>
2753,<nil>
7996,<nil>
8140,<nil>
2633,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
5406,Apoptotic_cell -- M2_Phenotype -- Active
7369,<nil>
432,Virus_inside -- Virus_replication
433,Virus_inside -- Virus_replication -- Chemokin_secretion
6184,Apoptotic_cell -- M2_Phenotype -- Active
435,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
436,<nil>
437,<nil>
438,<nil>
439,<nil>
440,<nil>
441,<nil>
442,<nil>
7573,<nil>
444,<nil>
7608,Active
8147,<nil>
7660,Active
7679,<nil>
7509,Active
7276,Active
7436,<nil>
7903,<nil>
7618,<nil>
8190,<nil>
7226,Apoptotic_cell -- M2_Phenotype -- Active
456,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached -- Apoptosis_type_II
5951,<nil>
5961,<nil>
6286,<nil>
6136,<nil>
7522,<nil>
4947,<nil>
8109,Active
5411,<nil>
7038,<nil>
7060,<nil>
2305,Virus_inside -- Virus_replication -- Chemokin_secretion
2008,<nil>
7642,Active
6010,<nil>
2676,Virus_inside -- Virus_replication
6186,<nil>
7901,<nil>
5502,Apoptotic_cell -- M2_Phenotype -- Active
5700,<nil>
2625,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
6247,Apoptotic_cell -- M2_Phenotype -- Active
6523,Apoptotic_cell -- M2_Phenotype -- Active
7371,Active
6931,<nil>
7472,<nil>
482,<nil>
483,<nil>
484,<nil>
485,<nil>
486,<nil>
487,<nil>
488,<nil>
489,<nil>
490,Virus_inside -- Virus_replication
491,Virus_inside -- Virus_replication
7968,<nil>
493,<nil>
7805,<nil>
7624,Active
8165,Phagocytosis -- Apoptotic_cell
7322,Active
6921,Active
6913,<nil>
8093,<nil>
7196,<nil>
7978,Active
8113,<nil>
7307,<nil>
8098,<nil>
7689,<nil>
7845,<nil>
6687,<nil>
5757,<nil>
7717,<nil>
5782,Apoptotic_cell -- M2_Phenotype -- Active
6952,<nil>
7511,<nil>
6973,<nil>
7779,Active
6111,Active
6630,Active
7180,<nil>
7517,<nil>
2690,<nil>
2600,<nil>
2700,<nil>
6300,Apoptotic_cell -- M2_Phenotype -- Active
5994,Apoptotic_cell -- M2_Phenotype -- Active
7619,<nil>
5163,Apoptotic_cell -- M2_Phenotype -- Active
6496,<nil>
6538,Apoptotic_cell -- M2_Phenotype -- Active
6617,<nil>
6409,<nil>
531,Virus_inside -- Virus_replication -- Chemokin_secretion
532,Virus_inside -- Virus_replication -- Chemokin_secretion
533,Virus_inside
534,<nil>
535,<nil>
536,<nil>
537,<nil>
538,<nil>
539,Virus_inside -- Virus_replication -- Chemokin_secretion
540,Virus_inside -- Virus_replication
7763,Active
6649,<nil>
7833,<nil>
6758,<nil>
2005,<nil>
6158,<nil>
7161,<nil>
6883,<nil>
7984,Active
5977,Active
6418,<nil>
6415,<nil>
8171,<nil>
7883,<nil>
7264,<nil>
6544,<nil>
5919,<nil>
8092,<nil>
2731,<nil>
6425,<nil>
7672,<nil>
2451,<nil>
4388,Phagocytosis -- Apoptotic_cell
7620,Phagocytosis -- Apoptotic_cell
8100,<nil>
7755,<nil>
3104,<nil>
8141,<nil>
7840,Phagocytosis -- Apoptotic_cell
6801,Active
7378,<nil>
7703,<nil>
7834,<nil>
7316,<nil>
6567,<nil>
7769,<nil>
7692,Active
7528,<nil>
7516,Phagocytosis -- Apoptotic_cell
580,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
581,Virus_inside -- Virus_replication
582,Virus_inside -- Chemokin_secretion
583,Virus_inside -- Virus_replication
584,<nil>
585,<nil>
586,<nil>
587,<nil>
588,Virus_inside -- Virus_replication -- Chemokin_secretion
589,<nil>
6575,Apoptotic_cell -- M2_Phenotype -- Active
7969,<nil>
7011,Active
6427,<nil>
6884,<nil>
6296,Active
6118,Apoptotic_cell -- M2_Phenotype -- Active
8132,<nil>
7407,<nil>
7957,Active
7636,<nil>
2503,Virus_inside -- Virus_replication
6459,Active
7987,<nil>
6202,Apoptotic_cell -- M2_Phenotype -- Active
5745,Active
2579,Virus_inside -- Virus_replication -- Chemokin_secretion
5656,Active
6248,<nil>
5354,Apoptotic_cell -- M2_Phenotype -- Active
7200,<nil>
8191,Active
8154,<nil>
6119,Active
8174,<nil>
6795,<nil>
8157,<nil>
6268,Active
6787,<nil>
5905,<nil>
8045,<nil>
6536,<nil>
8020,<nil>
7989,Phagocytosis -- Apoptotic_cell
6753,<nil>
8015,<nil>
6628,<nil>
7314,Phagocytosis -- Apoptotic_cell
6546,<nil>
6774,<nil>
630,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
7936,<nil>
632,<nil>
633,Virus_inside -- Virus_replication
634,<nil>
635,<nil>
636,<nil>
8103,<nil>
6456,Active
8198,<nil>
7187,<nil>
7336,<nil>
6201,Active
8033,<nil>
7625,Phagocytosis -- Apoptotic_cell
7551,Active
6220,Active
7109,<nil>
5657,Apoptotic_cell -- M2_Phenotype -- Active
7959,<nil>
8166,<nil>
2632,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
7480,<nil>
7062,<nil>
8107,<nil>
6360,Active
7289,<nil>
2657,Virus_inside -- Virus_replication
8075,Active
7534,<nil>
2757,Virus_inside -- Virus_replication -- Chemokin_secretion
2689,<nil>
7197,Apoptotic_cell -- M2_Phenotype -- Active
7448,<nil>
7513,Active
7388,Active
5062,Apoptotic_cell -- M2_Phenotype -- Active
8011,<nil>
7800,<nil>
8161,<nil>
6835,<nil>
5375,Active
6632,<nil>
6685,Active
5687,Apoptotic_cell -- M2_Phenotype -- Active
7879,<nil>
7269,Phagocytosis -- Apoptotic_cell
7785,<nil>
678,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
679,Virus_inside -- Virus_replication -- Chemokin_secretion
680,Virus_inside -- Virus_replication
7990,<nil>
682,<nil>
683,<nil>
684,<nil>
685,<nil>
8164,<nil>
6752,<nil>
6464,<nil>
6552,Active
7294,Apoptotic_cell -- M2_Phenotype -- Active
2779,<nil>
7485,<nil>
6918,<nil>
7761,<nil>
2353,Virus_inside -- Virus_replication
7396,<nil>
7878,<nil>
2730,<nil>
7977,<nil>
6032,<nil>
2302,<nil>
6240,<nil>
2551,<nil>
5834,<nil>
6124,<nil>
2614,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached -- Apoptosis_type_I
7854,<nil>
7323,<nil>
5767,<nil>
6533,Active
2672,Virus_inside -- Virus_replication -- Chemokin_secretion
2736,<nil>
6887,Active
7071,<nil>
7072,<nil>
6740,<nil>
6734,<nil>
6876,Active
6315,Phagocytosis -- Apoptotic_cell -- Active
6054,<nil>
7899,<nil>
7537,<nil>
5778,<nil>
5616,<nil>
6812,<nil>
6444,Active
727,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
728,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
729,Virus_inside -- Virus_replication -- Chemokin_secretion
730,Virus_inside -- Virus_replication -- Chemokin_secretion
731,<nil>
732,<nil>
733,<nil>
734,<nil>
7453,<nil>
8175,<nil>
6945,<nil>
6051,<nil>
7103,Active
7931,<nil>
8118,<nil>
7476,<nil>
7697,<nil>
7549,<nil>
5101,Apoptotic_cell -- M2_Phenotype -- Active
5531,Active
6447,<nil>
6177,<nil>
7572,Active
2063,Virus_inside -- Virus_replication -- Chemokin_secretion
5141,<nil>
7801,<nil>
2607,<nil>
2205,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
8172,<nil>
6718,<nil>
5796,Apoptotic_cell -- M2_Phenotype -- Active
6895,<nil>
2643,<nil>
7162,Phagocytosis -- Apoptotic_cell
7175,<nil>
2738,<nil>
2106,<nil>
2751,<nil>
2734,<nil>
6720,<nil>
7966,Active
6029,<nil>
2153,<nil>
7398,Apoptotic_cell -- M2_Phenotype -- Active
5436,Active
6048,Active
7400,<nil>
774,Virus_inside -- Virus_replication -- Chemokin_secretion
775,Virus_inside -- Virus_replication -- Chemokin_secretion
776,Virus_inside -- Virus_replication -- Chemokin_secretion
777,Virus_inside -- Virus_replication -- Chemokin_secretion
7982,Active
779,Virus_inside -- Virus_replication -- Chemokin_secretion
780,<nil>
781,<nil>
782,<nil>
783,<nil>
7943,Phagocytosis -- Apoptotic_cell
6147,Apoptotic_cell -- M2_Phenotype -- Active
7622,<nil>
6466,Active
7844,<nil>
7471,<nil>
7326,<nil>
6785,<nil>
6159,Active
2304,Virus_inside -- Virus_replication -- Chemokin_secretion
5725,<nil>
6666,<nil>
7193,<nil>
7667,<nil>
2403,Virus_inside -- Virus_replication -- Chemokin_secretion
5238,Apoptotic_cell -- M2_Phenotype -- Active
7077,<nil>
6399,<nil>
2767,Virus_inside -- Virus_replication -- Chemokin_secretion
6148,<nil>
7044,Active
7858,<nil>
8106,Active
2725,<nil>
8115,<nil>
7889,Apoptotic_cell -- M2_Phenotype -- Active
7550,<nil>
2744,<nil>
7278,<nil>
7221,<nil>
7587,<nil>
2062,Virus_inside -- Virus_replication -- Chemokin_secretion
2594,<nil>
5632,Apoptotic_cell -- M2_Phenotype -- Active
7206,Apoptotic_cell -- M2_Phenotype -- Active
7991,<nil>
2104,<nil>
7796,<nil>
6750,Active
6603,Active
824,Virus_inside -- Virus_replication -- Chemokin_secretion
825,Virus_inside -- Virus_replication -- Chemokin_secretion
826,Virus_inside -- Virus_replication -- Chemokin_secretion
827,Virus_inside -- Virus_replication -- Chemokin_secretion
828,Virus_inside -- Virus_replication -- Chemokin_secretion
829,Virus_inside -- Virus_replication -- Chemokin_secretion
830,<nil>
831,<nil>
832,<nil>
7100,<nil>
8152,Active
6929,<nil>
7478,<nil>
6965,<nil>
7948,<nil>
6022,Active
2748,<nil>
7947,<nil>
2400,<nil>
7449,<nil>
2772,Virus_inside -- Virus_replication -- Chemokin_secretion
6969,<nil>
8087,<nil>
7599,<nil>
7950,Active
8200,<nil>
7872,Active
7066,<nil>
6117,<nil>
2352,<nil>
2534,Virus_inside -- Virus_replication -- Chemokin_secretion
6350,<nil>
6362,Active
6904,Active
2649,<nil>
2058,Virus_inside -- Virus_replication -- Chemokin_secretion
7297,<nil>
7722,<nil>
5655,Apoptotic_cell -- M2_Phenotype -- Active
2635,Virus_inside -- Virus_replication -- Chemokin_secretion
2536,Virus_inside -- Virus_replication -- Chemokin_secretion
7760,<nil>
6770,<nil>
8119,Phagocytosis -- Apoptotic_cell
6259,<nil>
8027,<nil>
7802,Phagocytosis -- Apoptotic_cell
7743,Active
872,Virus_inside -- Virus_replication -- Chemokin_secretion
7866,Active
7208,<nil>
875,Virus_inside -- Virus_replication -- Chemokin_secretion
876,Virus_inside -- Virus_replication -- Chemokin_secretion
877,Virus_inside -- Virus_replication -- Chemokin_secretion
878,Virus_inside -- Virus_replication
879,<nil>
880,<nil>
881,<nil>
8144,Active
6994,Apoptotic_cell -- M2_Phenotype -- Active
6512,Active
7118,Active
6013,Apoptotic_cell -- M2_Phenotype -- Active
5549,Apoptotic_cell -- M2_Phenotype -- Active
5592,Apoptotic_cell -- M2_Phenotype -- Active
2548,<nil>
7505,<nil>
2538,Virus_inside -- Virus_replication -- Chemokin_secretion
6420,Apoptotic_cell -- M2_Phenotype -- Active
6663,Phagocytosis -- Apoptotic_cell
7970,Phagocytosis -- Apoptotic_cell
7744,<nil>
6714,<nil>
2708,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
5573,<nil>
2679,<nil>
6308,Apoptotic_cell -- M2_Phenotype -- Active
2680,<nil>
6467,Active
8129,Phagocytosis -- Apoptotic_cell
3073,<nil>
5846,<nil>
7389,<nil>
5955,Apoptotic_cell -- M2_Phenotype -- Active
7331,<nil>
6622,<nil>
7183,<nil>
7927,<nil>
7627,<nil>
5686,Active
8151,Phagocytosis -- Apoptotic_cell
6514,Active
2459,Virus_inside -- Virus_replication
8135,<nil>
7474,Apoptotic_cell -- M2_Phenotype -- Active
7921,<nil>
7870,<nil>
7773,<nil>
922,Virus_inside -- Virus_replication -- Chemokin_secretion
923,Virus_inside -- Virus_replication -- Chemokin_secretion
6559,Apoptotic_cell -- M2_Phenotype -- Active
6799,<nil>
926,Virus_inside -- Virus_replication -- Chemokin_secretion
927,Virus_inside -- Virus_replication -- Chemokin_secretion
928,<nil>
929,Virus_inside -- Virus_replication
930,<nil>
8156,Active
7848,<nil>
6551,<nil>
8085,Apoptotic_cell -- M2_Phenotype -- Active
6928,<nil>
2783,<nil>
6934,<nil>
2780,<nil>
7892,Apoptotic_cell -- M2_Phenotype -- Active
6356,Apoptotic_cell -- M2_Phenotype -- Active
6165,Apoptotic_cell -- M2_Phenotype -- Active
2627,<nil>
5983,<nil>
2876,Active
6515,<nil>
2505,Virus_inside -- Virus_replication -- Chemokin_secretion
7714,<nil>
2509,<nil>
8022,<nil>
7348,Phagocytosis -- Apoptotic_cell
8167,<nil>
3510,Apoptotic_cell -- M2_Phenotype -- Active
8041,<nil>
8016,Active
7784,Active
6338,<nil>
7933,Active
8134,Active
7803,Active
6656,<nil>
7623,<nil>
6788,<nil>
6767,<nil>
8153,<nil>
5174,Apoptotic_cell -- M2_Phenotype -- Active
2702,<nil>
7867,<nil>
7068,Active
7824,<nil>
6361,<nil>
971,Virus_inside -- Virus_replication -- Chemokin_secretion
8076,<nil>
973,Virus_inside -- Virus_replication -- Chemokin_secretion
974,Virus_inside -- Virus_replication -- Chemokin_secretion
975,Virus_inside -- Virus_replication -- Chemokin_secretion
976,<nil>
977,<nil>
978,<nil>
979,<nil>
8018,Active
981,Virus_inside -- Virus_replication -- Chemokin_secretion
7065,<nil>
7721,Active
7415,Active
7790,Active
2656,<nil>
7275,Apoptotic_cell -- M2_Phenotype -- Active
7083,<nil>
7580,Phagocytosis -- Apoptotic_cell
4381,Apoptotic_cell -- M2_Phenotype -- Active
7577,Active
1861,<nil>
7563,<nil>
6211,Active
7430,Active
2510,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
2723,Virus_inside -- Virus_replication -- Chemokin_secretion
8122,<nil>
7490,Active
7792,<nil>
6038,<nil>
6479,Phagocytosis -- Apoptotic_cell
7035,Active
7863,Active
7477,<nil>
4614,Apoptotic_cell -- M2_Phenotype -- Active
8101,Phagocytosis -- Apoptotic_cell
8112,<nil>
7342,<nil>
5333,Apoptotic_cell -- M2_Phenotype -- Active
7976,<nil>
7986,Phagocytosis -- Apoptotic_cell -- Active
2691,<nil>
7098,Apoptotic_cell -- M2_Phenotype -- Active
7825,Phagocytosis -- Apoptotic_cell
7244,<nil>
7216,<nil>
6318,<nil>
8014,<nil>
1020,Virus_inside -- Virus_replication -- Chemokin_secretion -- Apoptosis_type_II
1021,Virus_inside -- Virus_replication -- Chemokin_secretion
1022,Virus_inside -- Virus_replication -- Chemokin_secretion
1023,Virus_inside -- Virus_replication -- Chemokin_secretion
1024,Virus_inside -- Virus_replication
1025,Virus_inside -- Virus_replication
1026,<nil>
1027,<nil>
1028,<nil>
6990,Phagocytosis -- Apoptotic_cell -- Active
7271,<nil>
5860,Apoptotic_cell -- M2_Phenotype -- Active
7006,<nil>
7645,<nil>
6289,<nil>
7823,<nil>
2790,<nil>
7539,Phagocytosis -- Apoptotic_cell
7518,<nil>
7321,Apoptotic_cell -- M2_Phenotype -- Active
6146,<nil>
7426,<nil>
2786,<nil>
7554,<nil>
5388,<nil>
2455,Virus_inside -- Virus_replication -- Chemokin_secretion
7229,<nil>
6626,Apoptotic_cell -- M2_Phenotype -- Active
7040,Active
2704,<nil>
6709,Apoptotic_cell -- M2_Phenotype -- Active
7782,<nil>
6793,<nil>
7937,Phagocytosis -- Apoptotic_cell
2754,Virus_inside -- Virus_replication
2648,<nil>
2747,<nil>
5812,<nil>
2404,<nil>
7651,Apoptotic_cell -- M2_Phenotype -- Active
2651,<nil>
3153,<nil>
7047,Active
7643,Phagocytosis -- Apoptotic_cell
8199,<nil>
6440,<nil>
5813,<nil>
7617,Apoptotic_cell -- M2_Phenotype -- Active
1068,Virus_inside -- Virus_replication -- Chemokin_secretion
1069,Virus_inside -- Virus_replication -- Chemokin_secretion
1070,Virus_inside -- Virus_replication -- Chemokin_secretion
1071,Virus_inside -- Virus_replication -- Chemokin_secretion
1072,Virus_inside -- Virus_replication -- Chemokin_secretion
1073,Virus_inside -- Virus_replication -- Chemokin_secretion
1074,Virus_inside -- Virus_replication -- Chemokin_secretion
1075,<nil>
1076,<nil>
1077,<nil>
7988,<nil>
7998,Active
6957,<nil>
8035,Active
6465,<nil>
6012,<nil>
7532,<nil>
2749,<nil>
2156,Virus_inside -- Virus_replication -- Chemokin_secretion
7641,<nil>
7192,Active
6055,Apoptotic_cell -- M2_Phenotype -- Active
6373,<nil>
2770,Virus_inside -- Virus_replication -- Chemokin_secretion
2787,<nil>
8028,<nil>
5590,Active
7881,Active
7069,<nil>
2460,<nil>
4552,<nil>
6585,Apoptotic_cell -- M2_Phenotype -- Active
2303,<nil>
6216,Active
8128,<nil>
6145,<nil>
8127,Active
7380,Active
2599,<nil>
2678,Virus_inside -- Virus_replication -- Chemokin_secretion -- TCell_attached
8105,Phagocytosis -- Apoptotic_cell
6754,Phagocytosis -- Apoptotic_cell
5844,Apoptotic_cell -- M2_Phenotype -- Active
7194,Apoptotic_cell -- M2_Phenotype -- Active
2641,<nil>
6707,<nil>
7467,Active
7958,<nil>
6594,<nil>
7442,Active
7882,<nil>
8057,<nil>
1120,Virus_inside -- Virus_replication -- Chemokin_secretion
1121,Virus_inside -- Virus_replication -- Chemokin_secretion
1122,<nil>
1123,<nil>
1124,<nil>
1125,<nil>
1126,<nil>
7324,<nil>
7648,<nil>
7147,Apoptotic_cell -- M2_Phenotype -- Active
5538,Apoptotic_cell -- M2_Phenotype -- Active
7112,<nil>
6848,<nil>
8008,<nil>
6794,Apoptotic_cell -- M2_Phenotype -- Active
2499,<nil>
2650,<nil>
2655,<nil>
6792,<nil>
7258,<nil>
2253,<nil>
